Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation
travel_time_average,transportation_home_rate,transportation_car_alone_rate,transportation_walk_rate,transportation_carpool_rate,transportation_motorcycle_rate,transportation_bicycle_rate,transportation_public_rate,travel_time_less_than_10_rate,travel_time_10_19_rate,travel_time_20_29_rate,travel_time_30_39_rate,travel_time_40_59_rate,travel_time_60_89_rate
17,0.01710171,0.641764176,0.04680468,0.237623762,0,0,0.03060306,0.224358974,0.506410256,0.15018315,0.043040293,0.044871795,0.031135531
21,0.005265677,0.790330302,0,0.150789852,0,0,0,0.183830606,0.346968239,0.24879692,0.108758422,0.02213667,0.054860443
26,0.024327785,0.861715749,0.014084507,0.08023901,0,0,0.007682458,0.082677165,0.209536308,0.305774278,0.204724409,0.126421697,0.05424322
27,0.034083163,0.838445808,0,0.096114519,0.009543286,0,0.021813224,0.014114326,0.475652788,0.194071983,0.091743119,0.127734651,0.077628793
34,0.015482696,0.888888889,0,0.087431694,0,0,0,0,0.225716929,0.376503238,0.161887142,0.121184089,0.071230342
21,0.009087317,0.866851047,0.022915844,0.067562228,0,0,0,0.158293461,0.494417863,0.177432217,0.055023923,0.051036683,0.019936204
20,0.026785714,0.76140873,0.032738095,0.108134921,0,0,0.003472222,0.189092762,0.424057085,0.159531091,0.117737003,0.037206932,0.068297655
22,0,0.877417342,0.026512789,0.058951965,0.016843419,0,0.007485964,0.12819713,0.370243294,0.231441048,0.130380536,0.083905178,0.04834685
28,0.01626646,0.938807126,0.003872967,0.026336174,0,0,0.00929512,0.033070866,0.212598425,0.409448819,0.203149606,0.074015748,0.04015748
22,0.054522924,0.920074349,0.003717472,0.019206939,0,0,0.002478315,0.234600262,0.485583224,0.061598952,0.033420708,0.091087811,0.041284404
23,0.028676471,0.753676471,0.042647059,0.159558824,0,0,0,0.078728236,0.461014383,0.225586677,0.074943225,0.068887207,0.078728236
17,0.066025641,0.789423077,0.009935897,0.122115385,0,0,0.003205128,0.338709677,0.422786548,0.030199039,0.067261496,0.094028826,0.03809197
26,0.028305872,0.789607098,0.020278834,0.145754119,0,0.016054077,0,0.26826087,0.423478261,0.103913043,0.066956522,0.063913043,0.023043478
25,0.014171833,0.91319752,0,0.055801594,0,0,0,0.041329739,0.574123989,0.177897574,0.101527403,0.032345013,0.014375562
20,0.030541012,0.823734729,0.007417103,0.123472949,0,0,0,0.122862286,0.54770477,0.155265527,0.059855986,0.041854185,0.059405941
17,0,0.652054795,0.03630137,0.217808219,0,0.013013699,0,0.193150685,0.621232877,0.046575342,0.047945205,0.064383562,0.019178082
24,0.006,0.796,0.03,0.16,0,0,0,0.22334004,0.407444668,0.180080483,0.078470825,0.030181087,0.012072435
18,0.027891156,0.880952381,0,0.050340136,0,0,0,0.163750875,0.453463961,0.169349195,0.164450665,0.021693492,0.027291812
18,0.014501892,0.729508197,0.03593947,0.201134931,0,0.005044136,0.008827238,0.234165067,0.442098528,0.134996801,0.030070377,0.135636596,0.019193858
35,0.012077295,0.868599034,0.020772947,0.087922705,0,0,0.000966184,0.053789731,0.209779951,0.138386308,0.126161369,0.298288509,0.136919315
24,0.012027491,0.820446735,0.024914089,0.141752577,0,0,0.000859107,0.134782609,0.286086957,0.237391304,0.135652174,0.13826087,0.06173913
35,0.023901809,0.823643411,0,0.127260982,0.007105943,0,0.005813953,0.047650563,0.197220384,0.230972866,0.158173395,0.189940437,0.144937128
21,0.008985201,0.781183932,0.025369979,0.1205074,0,0.010570825,0.02167019,0.179733333,0.288533333,0.326933333,0.062933333,0.0656,0.045333333
31,0.019047619,0.840952381,0.007619048,0.104761905,0.006190476,0,0.00047619,0.06407767,0.221359223,0.227669903,0.195145631,0.160194175,0.1
26,0.041526375,0.758698092,0.015712682,0.184062851,0,0,0,0.147931304,0.332552693,0.149492584,0.113973458,0.166276347,0.071818891
27,0.011572227,0.942537909,0,0.039505188,0,0,0.006384677,0.144529673,0.261203068,0.100928543,0.214775939,0.208316512,0.05329027
23,0,0.715194909,0.063643596,0.14797136,0,0.016706444,0.023070804,0.063643596,0.343675418,0.222752586,0.272076372,0.077963405,0.019888624
24,0.017123288,0.929223744,0,0.044520548,0,0,0.003424658,0.074332172,0.37514518,0.167247387,0.176538908,0.18583043,0.011614402
25,0.028654971,0.890643275,0.016959064,0.040935673,0.002923977,0.00877193,0.004093567,0.226971704,0.344972908,0.102347983,0.111980734,0.114388922,0.051776039
40,0.001662971,0.888026608,0,0.100886918,0,0,0.006651885,0.037201555,0.251526929,0.111049417,0.209883398,0.203220433,0.084397557
26,0.013277007,0.906155703,0.001508751,0.068195534,0,0,0.010863005,0.158409786,0.302446483,0.18440367,0.083486239,0.188990826,0.029357798
21,0.012866333,0.867047891,0.013581129,0.08077198,0,0,0,0.125271542,0.398986242,0.190441709,0.18102824,0.070238957,0.034033309
27,0.038585209,0.801446945,0.026527331,0.081993569,0,0,0,0.20819398,0.37458194,0.098662207,0.088628763,0.079431438,0.089464883
27,0.002412545,0.861278649,0.001206273,0.079613993,0,0,0,0.053204353,0.466747279,0.302297461,0.045949214,0.039903265,0.009673519
26,0,0.849215923,0.031363088,0.089264174,0,0,0,0.079613993,0.343787696,0.183353438,0.172496984,0.153196622,0.05548854
29,0.026281209,0.885676741,0.010512484,0.049934297,0,0.00131406,0,0.090418354,0.164642375,0.240215924,0.238866397,0.18488529,0.071524966
23,0.011443337,0.830195644,0,0.049833887,0,0,0.009228498,0.276325616,0.302091113,0.101941748,0.141896938,0.085884989,0.063480209
31,0.055486284,0.862842893,0,0.048004988,0,0,0.025561097,0.122112211,0.185478548,0.17029703,0.23960396,0.18019802,0.068646865
34,0.070707071,0.831069314,0.012887496,0.063044235,0.005572971,0,0.013932428,0.025487256,0.222638681,0.214392804,0.253373313,0.172038981,0.072338831
28,0.119937695,0.82165109,0,0.029984424,0,0,0.028426791,0.095132743,0.187610619,0.201327434,0.312389381,0.146460177,0.037610619
29,0.080291971,0.845255474,0,0.045620438,0.003284672,0.002919708,0.017518248,0.111904762,0.209126984,0.206349206,0.151984127,0.247619048,0.054761905
30,0.071996818,0.766507558,0.011137629,0.123707239,0.009148767,0,0.008353222,0.034719246,0.307758251,0.170595799,0.174882126,0.188169739,0.09987141
32,0.111327175,0.79338843,0.005833738,0.03694701,0,0.005347594,0,0.09463895,0.289934354,0.145514223,0.136761488,0.202954048,0.108315098
27,0.092707046,0.810877627,0,0.057684384,0,0,0.016893284,0.169391462,0.198910082,0.148955495,0.192098093,0.207084469,0.0835604
22,0.050747863,0.797008547,0,0.06784188,0,0,0.003739316,0.181204277,0.398987057,0.109735509,0.098480585,0.158131683,0.045582442
29,0.121654501,0.769899201,0.00486618,0.061870003,0,0,0.012860619,0.16066482,0.257617729,0.139691334,0.185199842,0.132963989,0.088246933
32,0.074488802,0.772151899,0.005355404,0.130963973,0,0,0,0.099947396,0.243029984,0.124671226,0.217254077,0.175170963,0.115728564
31,0.061498856,0.754576659,0.014874142,0.14187643,0,0.007723112,0.004004577,0.092654678,0.282231027,0.064004877,0.222493142,0.229198415,0.087168546
35,0.076750449,0.854578097,0,0.042190305,0,0,0.008078995,0.077783179,0.307729703,0.071463296,0.120077783,0.269324259,0.103062713
28,0.05817738,0.858014646,0.01179821,0.068755085,0,0,0.003254679,0.136069114,0.205183585,0.212526998,0.166306695,0.188336933,0.087257019
35,0.037094885,0.746192893,0.023818821,0.174150722,0.007809449,0,0.010933229,0.070154096,0.205190592,0.178426602,0.135847526,0.298053528,0.082319546
33,0.076065574,0.863606557,0.01442623,0.028852459,0,0,0,0.063165366,0.210787793,0.138396026,0.293825408,0.158977999,0.089425124
35,0.048200514,0.851542416,0,0.028920308,0.0218509,0,0.043059126,0.064821067,0.235651587,0.139095206,0.188386226,0.169480081,0.162727887
30,0.01737039,0.885622662,0.011223944,0.080171032,0,0,0.005611972,0.08131629,0.286646723,0.202882785,0.166983954,0.190372586,0.042425891
28,0.043010753,0.877925364,0,0.069576218,0,0,0,0.060145406,0.245869134,0.280237938,0.11698612,0.239920687,0.04957039
30,0.072722128,0.824561404,0,0.078664403,0.004244482,0,0.013582343,0.158986878,0.223680195,0.069880989,0.150137321,0.302105584,0.082087275
26,0.032298923,0.826472451,0.029765674,0.101329956,0,0,0.004433186,0.212041885,0.214659686,0.090314136,0.212696335,0.212041885,0.039267016
25,0.01511335,0.911838791,0.008816121,0.049118388,0.002518892,0,0.003778338,0.158567775,0.25831202,0.24168798,0.118925831,0.109974425,0.108695652
21,0.056856187,0.755852843,0.032107023,0.147826087,0,0,0.00735786,0.367375887,0.243262411,0.104964539,0.087234043,0.117021277,0.056028369
26,0.030690537,0.672634271,0.039215686,0.242966752,0,0,0.009377664,0.28583993,0.17062445,0.142480211,0.212840809,0.091468777,0.075637643
27,0.035984276,0.767462957,0.009071666,0.165709102,0.003628666,0.007257333,0.003931055,0.314617315,0.18412798,0.10131744,0.078105395,0.209535759,0.076223338
32,0.061349693,0.726226994,0.008435583,0.153374233,0,0,0,0.248366013,0.108660131,0.108660131,0.174836601,0.16748366,0.125
31,0.088707406,0.775837792,0.009293157,0.100816671,0.005632216,0,0.015770206,0.076946848,0.20302843,0.185414091,0.17552534,0.251545117,0.087144623
27,0.033268102,0.824853229,0.010110894,0.112198304,0,0.004892368,0.011415525,0.090755735,0.272604588,0.196356275,0.222672065,0.140688259,0.066126856
28,0.024413146,0.802347418,0.015023474,0.128169014,0,0,0.004225352,0.101539942,0.217516843,0.18719923,0.240615977,0.152069297,0.085178056
28,0.032467532,0.812121212,0.0004329,0.097835498,0,0,0.015584416,0.074720358,0.260402685,0.234899329,0.165995526,0.162863535,0.096644295
35,0.027467323,0.834059481,0.01060807,0.100208373,0,0.022163289,0.005493465,0.043825477,0.214452668,0.146474484,0.278340475,0.146279704,0.107908064
29,0.185893604,0.723849372,0,0.077106993,0,0,0.01315003,0.099118943,0.254772394,0.24082232,0.129955947,0.148311307,0.119676946
33,0.052172148,0.80998782,0,0.118960617,0,0.009135201,0.005481121,0.048618548,0.226172628,0.181837653,0.198757764,0.214178625,0.076461769
21,0.031694696,0.739974127,0.012936611,0.189521345,0,0,0,0.30260521,0.168336673,0.210420842,0.187708751,0.082164329,0.034736139
30,0.071766147,0.689655172,0.026430947,0.147033082,0,0,0.009627166,0.099566283,0.303413162,0.147840845,0.16405808,0.157080898,0.093720536
33,0.057553957,0.907913669,0,0.030215827,0,0,0.004316547,0.007938931,0.173435115,0.260152672,0.229312977,0.210076336,0.098625954
30,0.079323418,0.884222805,0,0.030621172,0,0,0.005832604,0.068736142,0.269559709,0.187203041,0.136205258,0.221095977,0.10072854
30,0.02666043,0.883068288,0.014499532,0.053320861,0,0,0.022450889,0.041806824,0.249399327,0.206631427,0.242671792,0.154733301,0.073041807
29,0.059000602,0.750150512,0.015051174,0.152919928,0,0,0.022877784,0.063766261,0.279590531,0.153337599,0.214118149,0.18106206,0.068244828
32,0.096019365,0.727272727,0,0.146853147,0,0,0,0.069622136,0.231776257,0.1853615,0.159476346,0.205891104,0.134483785
24,0.022745735,0.742485784,0,0.20511779,0,0.026807474,0,0.103491272,0.255195345,0.261014131,0.244804655,0.084372402,0.051122195
30,0.115491575,0.819564862,0.017340095,0.035007361,0,0,0.001799444,0.086184576,0.243758091,0.185870168,0.151840207,0.213981875,0.106343629
33,0.107136168,0.719797715,0.006555535,0.142536055,0,0,0.017231691,0.075099643,0.236207258,0.18250472,0.166561779,0.192154395,0.11243969
32,0.08331344,0.707328718,0.022678444,0.145380759,0,0,0.037717832,0.04375,0.269791667,0.0984375,0.204427083,0.2375,0.13125
41,0.075885329,0.689472416,0,0.219947001,0.003613587,0,0.011081667,0.114181439,0.202294056,0.122002086,0.196558916,0.193691345,0.096715328
26,0.065150584,0.832206515,0.03216554,0.058799426,0,0,0.011677935,0.151873767,0.239754547,0.17357002,0.138286215,0.218715757,0.077799693
25,0.020696618,0.784452297,0,0.185764765,0,0,0.008581524,0.11443299,0.326804124,0.180412371,0.148969072,0.121134021,0.099484536
28,0.064903846,0.765384615,0.008173077,0.059615385,0.014423077,0,0.052403846,0.026735219,0.309511568,0.243187661,0.159897172,0.168637532,0.085861183
26,0.023900574,0.588910134,0.028680688,0.277246654,0,0,0.08126195,0.08129285,0.312928501,0.237022527,0.187071499,0.081782566,0.079333986
28,0.077533863,0.789350771,0.010976179,0.108594115,0.002568893,0,0.007940215,0.084050633,0.245316456,0.185316456,0.223797468,0.165822785,0.084050633
28,0.030017153,0.835906232,0.003716409,0.103773585,0,0,0.019153802,0.10639552,0.233127026,0.151783083,0.225169467,0.223695844,0.045977011
30,0.03238342,0.844929682,0.008697261,0.092894152,0.007031828,0,0.010362694,0.079747562,0.21858864,0.213425129,0.192197361,0.176898068,0.099827883
28,0.030889341,0.761710794,0.021384929,0.104209097,0,0,0.039035981,0.128196147,0.23502627,0.215761821,0.176882662,0.111033275,0.101576182
25,0.024865919,0.783520234,0.016577279,0.141394442,0,0,0.033642126,0.109,0.2435,0.2415,0.2205,0.1485,0.023
26,0.027089783,0.759287926,0,0.106811146,0,0.023993808,0.082817337,0.107398568,0.205250597,0.31344471,0.186157518,0.108194113,0.053301512
30,0.014669927,0.716032134,0.020957038,0.203981837,0,0.013622075,0.030736989,0.032612549,0.258773485,0.164126196,0.250620347,0.155618575,0.12336051
27,0.133566783,0.795897949,0,0.045022511,0,0,0.011005503,0.084295612,0.228060046,0.172632794,0.301385681,0.163972286,0.045612009
27,0.122357724,0.843495935,0.003252033,0.019105691,0,0,0.007317073,0.163038444,0.220009264,0.118110236,0.23668365,0.155627605,0.090319592
27,0.026252019,0.700323102,0.018174475,0.226978998,0,0,0.028271405,0.046868519,0.233513065,0.270427209,0.221899627,0.15761095,0.06968063
33,0.085043988,0.811730205,0,0.080938416,0,0,0.012316716,0.042307692,0.108974359,0.177564103,0.296153846,0.299358974,0.075
37,0.021954674,0.873937677,0.005665722,0.094192635,0,0,0.004249292,0.01230992,0.145546705,0.128892107,0.211440985,0.333816075,0.123099203
31,0.027179668,0.603953406,0.038475115,0.283798094,0,0,0.041298976,0.019593614,0.263062409,0.166545718,0.291001451,0.186139332,0.044992743
28,0.040654843,0.710231924,0.036562074,0.170259209,0,0,0.03574352,0.114050057,0.211035267,0.220705347,0.210182025,0.142491468,0.086177474
26,0.04729927,0.729927007,0.010510949,0.162919708,0.001167883,0,0.04350365,0.065583819,0.214526509,0.250689549,0.280110328,0.125038308,0.057615691
29,0.022156573,0.766912851,0.030723781,0.146233383,0,0,0.033973412,0.104531722,0.21510574,0.185498489,0.280664653,0.111178248,0.086404834
35,0.042807222,0.667443215,0,0.244903902,0,0,0.006406523,0.097048981,0.18953453,0.14207484,0.205962884,0.2494676,0.056890782
31,0.036267915,0.81895291,0,0.130447499,0,0,0,0.018816388,0.322610015,0.170561457,0.191502276,0.182094082,0.079817906
34,0.007166124,0.757654723,0.016286645,0.218892508,0,0,0,0.127952756,0.163057743,0.119750656,0.225721785,0.232283465,0.07644357
33,0.07879925,0.82739212,0,0.076610381,0,0,0.008755472,0.061099796,0.124575696,0.287508486,0.191785472,0.198913781,0.099117447
30,0.041869159,0.84411215,0.014579439,0.085607477,0.008224299,0,0,0.074912212,0.216543114,0.147873586,0.278189622,0.203277409,0.060476005
34,0.07486631,0.842245989,0.00868984,0.070187166,0,0,0.004010695,0.05166185,0.098627168,0.227239884,0.241690751,0.240968208,0.122109827
31,0.088192631,0.776037134,0,0.129677981,0,0,0,0.045816099,0.182309895,0.205536112,0.231625835,0.253579383,0.068405982
30,0.090909091,0.814428691,0.011259383,0.074228524,0,0,0.009174312,0.077522936,0.178899083,0.231651376,0.242201835,0.18853211,0.056880734
29,0.027377169,0.809582009,0,0.117819604,0,0,0.045221217,0.045740136,0.237748178,0.225433526,0.272178939,0.150289017,0.025885901
28,0.014725569,0.865461847,0,0.115796519,0,0,0.004016064,0.067595109,0.157608696,0.285326087,0.268002717,0.146399457,0.069972826
31,0.047654505,0.737900223,0.031273269,0.135517498,0,0,0.047654505,0.064894449,0.22673964,0.20797498,0.231430805,0.143080532,0.114151681
29,0.032276172,0.614089251,0.052764524,0.200954252,0,0,0.082514735,0.104408353,0.187935035,0.187064965,0.187354988,0.246519722,0.086716937
29,0.035301669,0.731065469,0.005776637,0.197047497,0,0,0.026315789,0.097804391,0.158349967,0.224883566,0.285429142,0.198270126,0.014637392
30,0.035192308,0.809230769,0.004807692,0.139807692,0,0.004615385,0.006346154,0.077935021,0.286625473,0.152680885,0.139126968,0.158062587,0.175802272
31,0.03019024,0.811000827,0.026468156,0.105872622,0,0,0.026468156,0.182942431,0.181236674,0.185501066,0.136886994,0.15565032,0.114712154
25,0.047593866,0.783183501,0.023796933,0.145425701,0,0,0,0.129927818,0.303720155,0.195446974,0.099389228,0.185452526,0.078845086
27,0.030806403,0.765931743,0.005738448,0.163394745,0,0.011174872,0.019027484,0.094110315,0.301963228,0.20754129,0.130570271,0.193206606,0.060143347
36,0.051242236,0.717003106,0.005434783,0.208462733,0,0,0.013975155,0.03396072,0.165711948,0.257364975,0.207446809,0.197626841,0.074468085
30,0.076496418,0.786226023,0,0.103998151,0,0,0.024497342,0.045545546,0.277527528,0.207207207,0.154654655,0.213213213,0.077327327
28,0.038461538,0.722355769,0.025240385,0.194310897,0,0,0.006009615,0.068333333,0.24875,0.201666667,0.256666667,0.112083333,0.102916667
30,0.06297954,0.691815857,0.002877238,0.229539642,0,0,0.004475703,0.088365745,0.335039236,0.158648925,0.108836575,0.131354487,0.144319345
30,0.073096058,0.799464217,0.000382702,0.109452736,0.003827019,0,0.006888634,0.065235343,0.335672998,0.116019818,0.142857143,0.220891825,0.10776218
29,0.098680997,0.808500244,0,0.089399121,0,0,0.003419638,0.105691057,0.171273713,0.260162602,0.23197832,0.133875339,0.085094851
31,0.06179402,0.806644518,0,0.108305648,0.003322259,0,0.016611296,0.114022663,0.253541076,0.135623229,0.129957507,0.264872521,0.071529745
35,0.042274052,0.842565598,0,0.113119534,0,0,0,0.00304414,0.150989346,0.24109589,0.21065449,0.248401826,0.129375951
37,0.048476454,0.838781163,0,0.109141274,0,0,0.003601108,0.037263464,0.140902475,0.234934498,0.197962154,0.227365357,0.116157205
34,0.016613076,0.770096463,0.023043944,0.149249732,0,0,0.012593783,0.050681199,0.242234332,0.261307902,0.178201635,0.107356948,0.111716621
35,0.059813568,0.83713102,0,0.095028483,0,0,0.001294666,0.055356651,0.188653264,0.183971358,0.182594327,0.263563757,0.108785459
27,0.009606587,0.831655993,0.027904849,0.102012809,0,0,0.028819762,0.058198614,0.336258661,0.209699769,0.147806005,0.118244804,0.104849885
35,0.1002886,0.747715248,0,0.125781626,0,0,0.026214526,0.071905908,0.250200481,0.11173483,0.203688853,0.160117616,0.170275327
33,0.022893327,0.788114954,0.004383829,0.105211885,0,0,0.064783244,0.031405783,0.207876371,0.185443669,0.181954138,0.246261216,0.133599202
27,0.077289571,0.764955003,0.013234516,0.129433563,0,0,0.015087348,0.084624211,0.335628227,0.191623637,0.1356856,0.178141136,0.060240964
26,0.027433628,0.831858407,0.025663717,0.102212389,0,0,0,0.129208371,0.317561419,0.09599636,0.254322111,0.15878071,0.037306642
34,0.045002922,0.841613092,0,0.099649328,0,0,0.005552309,0.060587515,0.211138311,0.141064871,0.260097919,0.139840881,0.138616891
36,0.042779844,0.86185323,0.004396348,0.086574231,0,0,0.002536354,0.050521109,0.204557499,0.209856916,0.150856739,0.211800035,0.098039216
34,0.109735509,0.798255487,0.005346089,0.082723692,0,0,0.003939223,0.106826802,0.303729456,0.11630847,0.111883692,0.147597977,0.164348925
34,0.044466162,0.810896653,0,0.086489128,0,0,0.019301246,0.068524674,0.225262081,0.218102787,0.167987727,0.171055996,0.104576835
31,0.041088127,0.923349391,0.000141683,0.027344857,0,0,0.008075942,0.070921986,0.175679669,0.205526005,0.274083924,0.165336879,0.087174941
32,0.047137345,0.780269058,0.059443112,0.097090416,0,0,0.014808635,0.069278757,0.20291124,0.160008756,0.206304039,0.230272518,0.102550071
34,0.08402074,0.814635871,0,0.08814518,0,0,0.007423992,0.029203654,0.135854882,0.229126463,0.269908658,0.153351344,0.172520262
